año;departamento;municipio;cargo;fuerza_politica;representantes_electos;id_dep
2021;Santa Cruz;El Torno;Concejales;UNIDOS;1;7
2021;Santa Cruz;Fernández Alonzo;Alcalde;MAS-IPSP;1;7
2021;Santa Cruz;Fernández Alonzo;Concejales;ASIP;1;7
2021;Santa Cruz;Fernández Alonzo;Concejales;DEMOCRATAS;1;7
2021;Santa Cruz;Fernández Alonzo;Concejales;MAS-IPSP;5;7
2021;Santa Cruz;General Agustín Saavedra;Alcalde;MAS-IPSP;1;7
2021;Santa Cruz;General Agustín Saavedra;Concejales;CREEMOS;1;7
2021;Santa Cruz;General Agustín Saavedra;Concejales;DEMOCRATAS;1;7
2021;Santa Cruz;General Agustín Saavedra;Concejales;MAS-IPSP;2;7
2021;Santa Cruz;General Agustín Saavedra;Concejales;MNR;1;7
2021;Santa Cruz;La Guardia;Alcalde;MAS-IPSP;1;7
2021;Santa Cruz;La Guardia;Concejales;CREEMOS;2;7
2021;Santa Cruz;La Guardia;Concejales;MAS IPSP;4;7
2021;Santa Cruz;La Guardia;Concejales;SPT;2;7
2021;Santa Cruz;La Guardia;Concejales;VOCES;3;7
2021;Santa Cruz;Lagunillas;Alcalde;ASIP;1;7
2021;Santa Cruz;Lagunillas;Concejales;ASIP;1;7
2021;Santa Cruz;Lagunillas;Concejales;MAS-IPSP;2;7
2021;Santa Cruz;Lagunillas;Concejales;SOL;1;7
2021;Santa Cruz;Lagunillas;Concejales;SPT;1;7
2021;Santa Cruz;Mairana;Alcalde;MAS-IPSP;1;7
2021;Santa Cruz;Mairana;Concejales;MAS-IPSP;3;7
2021;Santa Cruz;Mairana;Concejales;MTS;1;7
2021;Santa Cruz;Mairana;Concejales;UNIDOS;1;7
2021;Santa Cruz;Mineros;Alcalde;UCS;1;7
2021;Santa Cruz;Mineros;Concejales;MAS-IPSP;2;7
2021;Santa Cruz;Mineros;Concejales;MTS;1;7
2021;Santa Cruz;Mineros;Concejales;SOL;1;7
2021;Santa Cruz;Mineros;Concejales;UCS;3;7
2021;Santa Cruz;Montero;Alcalde;CREEMOS;1;7
2021;Santa Cruz;Montero;Concejales;CREEMOS;6;7
2021;Santa Cruz;Montero;Concejales;MAS-IPSP;5;7
2021;Santa Cruz;Moromoro;Alcalde;MAS-IPSP;1;7
2021;Santa Cruz;Moromoro;Concejales;DEMOCRATAS;2;7
2021;Santa Cruz;Moromoro;Concejales;MAS-IPSP;3;7
2021;Santa Cruz;Okinawa Uno;Alcalde;DEMOCRATAS;1;7
2021;Santa Cruz;Okinawa Uno;Concejales;CAMPO;1;7
2021;Santa Cruz;Okinawa Uno;Concejales;DEMOCRATAS;2;7
2021;Santa Cruz;Okinawa Uno;Concejales;FE;1;7
2021;Santa Cruz;Okinawa Uno;Concejales;MAS-IPSP;1;7
2021;Santa Cruz;Pailón;Alcalde;MAS-IPSP;1;7
2021;Santa Cruz;Pailón;Concejales;CREEMOS;2;7
2021;Santa Cruz;Pailón;Concejales;MAS-IPSP;3;7
2021;Santa Cruz;Pailón;Concejales;UNIDOS;2;7
2021;Santa Cruz;Pampa Grande;Alcalde;MAS-IPSP;1;7
2021;Santa Cruz;Pampa Grande;Concejales;CREEMOS;1;7
2021;Santa Cruz;Pampa Grande;Concejales;DEMOCRATAS;1;7
2021;Santa Cruz;Pampa Grande;Concejales;MAS-IPSP;3;7
2021;Santa Cruz;Porongo;Alcalde;TPP;1;7
2021;Santa Cruz;Porongo;Concejales;CREEMOS;1;7
2021;Santa Cruz;Porongo;Concejales;FE;1;7
2021;Santa Cruz;Porongo;Concejales;NEGROS;2;7
2021;Santa Cruz;Porongo;Concejales;SOL;1;7
2021;Santa Cruz;Porongo;Concejales;TPP;2;7
2021;Santa Cruz;Portachuelo;Alcalde;SOL;1;7
2021;Santa Cruz;Portachuelo;Concejales;ASIP;1;7
2021;Santa Cruz;Portachuelo;Concejales;CREEMOS;1;7
2021;Santa Cruz;Portachuelo;Concejales;DEMOCRATAS;1;7
2021;Santa Cruz;Portachuelo;Concejales;PACHO;1;7
2021;Santa Cruz;Portachuelo;Concejales;SOL;3;7
2021;Santa Cruz;Postrervalle;Alcalde;DEMOCRATAS;1;7
2021;Santa Cruz;Postrervalle;Concejales;C-A;1;7
2021;Santa Cruz;Postrervalle;Concejales;CREEMOS;1;7
2021;Santa Cruz;Postrervalle;Concejales;DEMOCRATAS;1;7
2021;Santa Cruz;Postrervalle;Concejales;MAS-IPSP;1;7
2021;Santa Cruz;Postrervalle;Concejales;UNIDOS;1;7
2021;Santa Cruz;Pucará;Alcalde;DEMOCRATAS;1;7
2021;Santa Cruz;Pucará;Concejales;CREEMOS;2;7
2021;Santa Cruz;Pucará;Concejales;MAS-IPSP;3;7
2021;Santa Cruz;Puerto Quijarro;Alcalde;MAS-IPSP;1;7
2021;Santa Cruz;Puerto Quijarro;Concejales;CREEMOS;1;7
2021;Santa Cruz;Puerto Quijarro;Concejales;MAS-IPSP;2;7
2021;Santa Cruz;Puerto Quijarro;Concejales;SOL;1;7
2021;Santa Cruz;Puerto Quijarro;Concejales;SPT;2;7
2021;Santa Cruz;Puerto Quijarro;Concejales;UNIDOS;1;7
2021;Santa Cruz;Puerto Suárez;Alcalde;CREEMOS;1;7
2021;Santa Cruz;Puerto Suárez;Concejales;CREEMOS;3;7
2021;Santa Cruz;Puerto Suárez;Concejales;DEMOCRATAS;1;7
2021;Santa Cruz;Puerto Suárez;Concejales;MAS-IPSP;1;7
2021;Santa Cruz;Puerto Suárez;Concejales;SOL;1;7
2021;Santa Cruz;Puerto Suárez;Concejales;SPT;1;7
2021;Santa Cruz;Quirusillas;Alcalde;DEMOCRATAS;1;7
2021;Santa Cruz;Quirusillas;Concejales;DEMOCRATAS;3;7
2021;Santa Cruz;Quirusillas;Concejales;MAS-IPSP;2;7
2021;Santa Cruz;Roboré;Alcalde;TPR;1;7
2021;Santa Cruz;Roboré;Concejales;CREEMOS;1;7
2021;Santa Cruz;Roboré;Concejales;MAS-IPSP;1;7
2021;Santa Cruz;Roboré;Concejales;MNR;2;7
2021;Santa Cruz;Roboré;Concejales;TPR;3;7
2021;Santa Cruz;Saipina;Alcalde;MAS-IPSP;1;7
2021;Santa Cruz;Saipina;Concejales;DEMOCRATAS;2;7
2021;Santa Cruz;Saipina;Concejales;MAS-IPSP;3;7
2021;Santa Cruz;Samaipata;Alcalde;MAS-IPSP;1;7
2021;Santa Cruz;Samaipata;Concejales;CREEMOS;1;7
2021;Santa Cruz;Samaipata;Concejales;DEMOCRATAS;1;7
2021;Santa Cruz;Samaipata;Concejales;MAS-IPSP;3;7
2021;Santa Cruz;San Antonio de Lomerío;Alcalde;CREEMOS;1;7
2021;Santa Cruz;San Antonio de Lomerío;Concejales;CREEMOS;3;7
2021;Santa Cruz;San Antonio de Lomerío;Concejales;MAS-IPSP;2;7
2021;Santa Cruz;San Carlos;Alcalde;MAS-IPSP;1;7
2021;Santa Cruz;San Carlos;Concejales;CREEMOS;1;7
2021;Santa Cruz;San Carlos;Concejales;DEMOCRATAS;2;7
2021;Santa Cruz;San Carlos;Concejales;FE;1;7
2021;Santa Cruz;San Carlos;Concejales;MAS-IPSP;3;7
2021;Santa Cruz;San Ignacio de Velasco;Alcalde;FE;1;7
2021;Santa Cruz;San Ignacio de Velasco;Concejales;CREEMOS;3;7
2021;Santa Cruz;San Ignacio de Velasco;Concejales;DEMOCRATAS;1;7
2021;Santa Cruz;San Ignacio de Velasco;Concejales;FE;3;7
2021;Santa Cruz;San Ignacio de Velasco;Concejales;MAS-IPSP;2;7
2021;Santa Cruz;San Javier;Alcalde;MAS-IPSP;1;7
2021;Santa Cruz;San Javier;Concejales;CREEMOS;1;7
2021;Santa Cruz;San Javier;Concejales;MAS-IPSP;3;7
2021;Santa Cruz;San Javier;Concejales;MNR;1;7
2021;Santa Cruz;San José;Alcalde;SOL;1;7
2021;Santa Cruz;San José;Concejales;DEMOCRATAS;1;7
2021;Santa Cruz;San José;Concejales;MAS-IPSP;3;7
2021;Santa Cruz;San José;Concejales;SOL;2;7
2021;Santa Cruz;San José;Concejales;UNIDOS;1;7
2021;Santa Cruz;San Juan;Alcalde;DEMOCRATAS;1;7
2021;Santa Cruz;San Juan;Concejales;DEMOCRATAS;2;7
2021;Santa Cruz;San Juan;Concejales;MAS-IPSP;1;7
2021;Santa Cruz;San Juan;Concejales;SAN JUAN XXI;2;7
2021;Santa Cruz;San Julián;Alcalde;MAS-IPSP;1;7
2021;Santa Cruz;San Julián;Concejales;FE;2;7
2021;Santa Cruz;San Julián;Concejales;MAS-IPSP;5;7
2021;Santa Cruz;San Matías;Alcalde;MATICO;1;7
2021;Santa Cruz;San Matías;Concejales;ASIP;1;7
2021;Santa Cruz;San Matías;Concejales;DEMOCRATAS;1;7
2021;Santa Cruz;San Matías;Concejales;MAS-IPSP;1;7
2021;Santa Cruz;San Matías;Concejales;MATICO;2;7
2021;Santa Cruz;San Miguel de Velasco;Alcalde;MAS-IPSP;1;7
2021;Santa Cruz;San Miguel de Velasco;Concejales;CREEMOS;1;7
2021;Santa Cruz;San Miguel de Velasco;Concejales;DEMOCRATAS;1;7
2021;Santa Cruz;San Miguel de Velasco;Concejales;MAS-IPSP;3;7
2021;Santa Cruz;San Pedro;Alcalde;MAS-IPSP;1;7
2021;Santa Cruz;San Pedro;Concejales;FE;3;7
2021;Santa Cruz;San Pedro;Concejales;MAS-IPSP;4;7
2021;Santa Cruz;San Rafael;Alcalde;CREEMOS;1;7
2021;Santa Cruz;San Rafael;Concejales;CREEMOS;3;7
2021;Santa Cruz;San Rafael;Concejales;MAS-IPSP;1;7
2021;Santa Cruz;San Rafael;Concejales;MNR;1;7
2021;Santa Cruz;San Ramón;Alcalde;MAS-IPSP;1;7
2021;Santa Cruz;San Ramón;Concejales;CREEMOS;2;7
2021;Santa Cruz;San Ramón;Concejales;MAS-IPSP;2;7
2021;Santa Cruz;San Ramón;Concejales;UNIDOS;1;7
2021;Santa Cruz;Santa Cruz de la Sierra;Alcalde;UCS;1;7
2021;Santa Cruz;Santa Cruz de la Sierra;Concejales;C-A;4;7
2021;Santa Cruz;Santa Cruz de la Sierra;Concejales;DEMOCRATAS;1;7
2021;Santa Cruz;Santa Cruz de la Sierra;Concejales;MAS-IPSP;2;7
2021;Santa Cruz;Santa Cruz de la Sierra;Concejales;UCS;4;7
2021;Santa Cruz;Santa Rosa;Alcalde;MAS-IPSP;1;7
2021;Santa Cruz;Santa Rosa;Concejales;CREEMOS;1;7
2021;Santa Cruz;Santa Rosa;Concejales;MAS-IPSP;4;7
2021;Santa Cruz;Santa Rosa;Concejales;SOL -CTC;2;7
2021;Santa Cruz;Trigal;Alcalde;CREEMOS;1;7
2021;Santa Cruz;Trigal;Concejales;CREEMOS;3;7
2021;Santa Cruz;Trigal;Concejales;MAS-IPSP;2;7
2021;Santa Cruz;Urubichá;Alcalde;UNIDOS;1;7
2021;Santa Cruz;Urubichá;Concejales;CREEMOS;1;7
2021;Santa Cruz;Urubichá;Concejales;MAS-IPSP;1;7
2021;Santa Cruz;Urubichá;Concejales;UNIDOS;3;7
2021;Santa Cruz;Vallegrande;Alcalde;VPT;1;7
2021;Santa Cruz;Vallegrande;Concejales;DEMOCRATAS;3;7
2021;Santa Cruz;Vallegrande;Concejales;MAS-IPSP;1;7
2021;Santa Cruz;Vallegrande;Concejales;VPT;3;7
2021;Santa Cruz;Warnes;Alcalde;MAS-IPSP;1;7
2021;Santa Cruz;Warnes;Concejales;APC;2;7
2021;Santa Cruz;Warnes;Concejales;CREEMOS;3;7
2021;Santa Cruz;Warnes;Concejales;MAS-IPSP;4;7
2021;Santa Cruz;Warnes;Concejales;SPT;2;7
2021;Santa Cruz;Yapacaní;Alcalde;MAS-IPSP;1;7
2021;Santa Cruz;Yapacaní;Concejales;MAS-IPSP;6;7
2021;Santa Cruz;Yapacaní;Concejales;MTS;2;7
2021;Santa Cruz;Yapacaní;Concejales;PUEBLO INDÍGENA YURACARÉ MOJEÑO;1;7
2021;Beni;Baures;Alcalde;MAS-IPSP;1;8
2021;Beni;Baures;Concejales;MAS-IPSP;3;8
2021;Beni;Baures;Concejales;TODOS;2;8
2021;Beni;Exaltación;Alcalde;MAS-IPSP;1;8
2021;Beni;Exaltación;Concejales;MAS-IPSP;3;8
2021;Beni;Exaltación;Concejales;MTS;2;8
2021;Beni;Guayaramerín;Alcalde;MAS-IPSP;1;8
2021;Beni;Guayaramerín;Concejales;CAMBIEMOS;1;8
2021;Beni;Guayaramerín;Concejales;MAS-IPSP;2;8
2021;Beni;Guayaramerín;Concejales;MTS;1;8
2021;Beni;Guayaramerín;Concejales;NACER;1;8
2021;Beni;Guayaramerín;Concejales;TODOS;1;8
2021;Beni;Guayaramerín;Concejales;UNEBENI;1;8
2021;Beni;Huacaraje;Alcalde;TODOS;1;8
2021;Beni;Huacaraje;Concejales;CAMBIEMOS;1;8
2021;Beni;Huacaraje;Concejales;MAS-IPSP;2;8
2021;Beni;Huacaraje;Concejales;TODOS;2;8
2021;Beni;Loreto;Alcalde;MAS-IPSP;1;8
2021;Beni;Loreto;Concejales;CAMBIEMOS;1;8
2021;Beni;Loreto;Concejales;CPEM-B;2;8
2021;Beni;Loreto;Concejales;MAS-IPSP;2;8
2021;Beni;Magdalena;Alcalde;TODOS;1;8
2021;Beni;Magdalena;Concejales;MAS-IPSP;2;8
2021;Beni;Magdalena;Concejales;TODOS;3;8
2021;Beni;Puerto Menor de Rurrenabaque;Alcalde;UNIDOS;1;8
2021;Beni;Puerto Menor de Rurrenabaque;Concejales;CAMBIEMOS;1;8
2021;Beni;Puerto Menor de Rurrenabaque;Concejales;MAS-IPSP;2;8
2021;Beni;Puerto Menor de Rurrenabaque;Concejales;UNIDOS;4;8
2021;Beni;Puerto Siles;Alcalde;TODOS;1;8
2021;Beni;Puerto Siles;Concejales;MAS-IPSP;2;8
2021;Beni;Puerto Siles;Concejales;TODOS;3;8
2021;Beni;Reyes;Alcalde;UNEBENI;1;8
2021;Beni;Reyes;Concejales;AHORA!;1;8
2021;Beni;Reyes;Concejales;CAMBIEMOS;1;8
2021;Beni;Reyes;Concejales;MAS-IPSP;1;8
2021;Beni;Reyes;Concejales;TODOS;1;8
2021;Beni;Reyes;Concejales;UNEBENI;1;8
2021;Beni;Riberalta;Alcalde;NACER;1;8
2021;Beni;Riberalta;Concejales;CAMBIEMOS;1;8
2021;Beni;Riberalta;Concejales;MAS-IPSP;2;8
2021;Beni;Riberalta;Concejales;MTS;2;8
2021;Beni;Riberalta;Concejales;NACER;5;8
2021;Beni;Riberalta;Concejales;TODOS;1;8
2021;Beni;San Andrés;Alcalde;MAS-IPSP;1;8
2021;Beni;San Andrés;Concejales;MAS-IPSP;3;8
2021;Beni;San Andrés;Concejales;MTS;1;8
2021;Beni;San Andrés;Concejales;NACER;1;8
2021;Beni;San Borja;Alcalde;TODOS;1;8
2021;Beni;San Borja;Concejales;MAS-IPSP;3;8
2021;Beni;San Borja;Concejales;TODOS;4;8
2021;Beni;San Ignacio;Alcalde;TODOS;1;8
2021;Beni;San Ignacio;Concejales;CPEM-B;1;8
2021;Beni;San Ignacio;Concejales;MAS-IPSP;3;8
2021;Beni;San Ignacio;Concejales;TODOS;3;8
2021;Beni;San Javier;Alcalde;SOMOS;1;8
2021;Beni;San Javier;Concejales;CPEM-B;1;8
2021;Beni;San Javier;Concejales;MAS-IPSP;1;8
2021;Beni;San Javier;Concejales;MTS;1;8
2021;Beni;San Javier;Concejales;SOMOS;2;8
2021;Beni;San Joaquín;Alcalde;MAS-IPSP;1;8
2021;Beni;San Joaquín;Concejales;MAS-IPSP;3;8
2021;Beni;San Joaquín;Concejales;TODOS;2;8
2021;Beni;San Ramón;Alcalde;MAS-IPSP;1;8
2021;Beni;San Ramón;Concejales;CAMBIEMOS;1;8
2021;Beni;San Ramón;Concejales;DEMÓCRATAS;2;8
2021;Beni;San Ramón;Concejales;MAS-IPSP;2;8
2021;Beni;Santa Ana;Alcalde;MTS;1;8
2021;Beni;Santa Ana;Concejales;MAS-IPSP;2;8
2021;Beni;Santa Ana;Concejales;MNR;1;8
2021;Beni;Santa Ana;Concejales;MTS;4;8
2021;Beni;Santa Rosa;Alcalde;MAS-IPSP;1;8
2021;Beni;Santa Rosa;Concejales;CAMBIEMOS;1;8
2021;Beni;Santa Rosa;Concejales;MAS-IPSP;2;8
2021;Beni;Santa Rosa;Concejales;TODOS;2;8
2021;Beni;Trinidad;Alcalde;MTS;1;8
2021;Beni;Trinidad;Concejales;AHORA!;2;8
2021;Beni;Trinidad;Concejales;MAS-IPSP;2;8
2021;Beni;Trinidad;Concejales;MTS;4;8
2021;Beni;Trinidad;Concejales;TODOS;3;8
2021;Pando;Bella Flor;Alcalde;MAS-IPSP;1;9
2021;Pando;Bella Flor;Concejales;CID;1;9
2021;Pando;Bella Flor;Concejales;MAS-IPSP;2;9
2021;Pando;Bella Flor;Concejales;MTS;2;9
2021;Pando;Bolpebra;Alcalde;MAS-IPSP;1;9
2021;Pando;Bolpebra;Concejales;CID;1;9
2021;Pando;Bolpebra;Concejales;MAS-IPSP;3;9
2021;Pando;Bolpebra;Concejales;PASO;1;9
2021;Pando;Cobija;Alcalde;MTS;1;9
2021;Pando;Cobija;Concejales;CID;2;9
2021;Pando;Cobija;Concejales;MAS-IPSP;4;9
2021;Pando;Cobija;Concejales;MDA;1;9
2021;Pando;Cobija;Concejales;MTS;4;9
2021;Pando;Filadelfia;Alcalde;MAS-IPSP;1;9
2021;Pando;Filadelfia;Concejales;CID;1;9
2021;Pando;Filadelfia;Concejales;MAS-IPSP;3;9
2021;Pando;Filadelfia;Concejales;PAN-BOL;1;9
2021;Pando;Ingavi;Alcalde;CID;1;9
2021;Pando;Ingavi;Concejales;CID;4;9
2021;Pando;Ingavi;Concejales;MAS-IPSP;1;9
2021;Pando;Nueva Esperanza;Alcalde;MAS-IPSP;1;9
2021;Pando;Nueva Esperanza;Concejales;MAS-IPSP;3;9
2021;Pando;Nueva Esperanza;Concejales;MDA;2;9
2021;Pando;Porvenir;Alcalde;MTS;1;9
2021;Pando;Porvenir;Concejales;CID;1;9
2021;Pando;Porvenir;Concejales;MAS-IPSP;1;9
2021;Pando;Porvenir;Concejales;MTS;2;9
2021;Pando;Porvenir;Concejales;PAN-BOL;1;9
2021;Pando;Puerto Gonzalo Moreno;Alcalde;MAS-IPSP;1;9
2021;Pando;Puerto Gonzalo Moreno;Concejales;MAS-IPSP;3;9
2021;Pando;Puerto Gonzalo Moreno;Concejales;MDA;2;9
2021;Pando;Puerto Rico;Alcalde;CID;1;9
2021;Pando;Puerto Rico;Concejales;CID;2;9
2021;Pando;Puerto Rico;Concejales;MAS-IPSP;2;9
2021;Pando;Puerto Rico;Concejales;PASO;1;9
2021;Pando;San Lorenzo;Alcalde;MAS-IPSP;1;9
2021;Pando;San Lorenzo;Concejales;MAS-IPSP;4;9
2021;Pando;San Lorenzo;Concejales;P.S.T.;1;9
2021;Pando;San Pedro;Alcalde;CID;1;9
2021;Pando;San Pedro;Concejales;CID;3;9
2021;Pando;San Pedro;Concejales;MAS-IPSP;2;9
2021;Pando;Santa Rosa;Alcalde;MAS-IPSP;1;9
2021;Pando;Santa Rosa;Concejales;CID;1;9
2021;Pando;Santa Rosa;Concejales;MAS-IPSP;3;9
2021;Pando;Santa Rosa;Concejales;P.S.T.;1;9
2021;Pando;Santos Mercado;Alcalde;CID;1;9
2021;Pando;Santos Mercado;Concejales;CID;2;9
2021;Pando;Santos Mercado;Concejales;MAS-IPSP;1;9
2021;Pando;Santos Mercado;Concejales;P.S.T.;1;9
2021;Pando;Santos Mercado;Concejales;VIDA;1;9
2021;Pando;Sena;Alcalde;MAS-IPSP;1;9
2021;Pando;Sena;Concejales;CID;2;9
2021;Pando;Sena;Concejales;MAS-IPSP;3;9
2021;Pando;Villa Nueva;Alcalde;PASO;1;9
2021;Pando;Villa Nueva;Concejales;CID;1;9
2021;Pando;Villa Nueva;Concejales;MAS-IPSP;2;9
2021;Pando;Villa Nueva;Concejales;PASO;2;9
